"id","subjid","testing","mode","condition","spatial","temporal_first","mask","start","end","time","section","temporal","topic","number","stimID","questype","key","text_key","response","text_response","accuracy","rt","falsetries","num_resp","resp_trajectory","resp_first","resp_first_time","resp_first_acc","resp_last","resp_last_time","resp_last_acc","trajectory","traj_first_length","traj_last_length"
"1311","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","3","3","","","","","","","12948","0","0","","","","","","","","","",""
"1312","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","4","4","","","3,1.4","","","1","13144","0","1","3,1.4","3,1.4","12242","1","3,1.4","12242","1","3,0.6,3,1.4","2","2"
"1313","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","5","5","","","","","","","2325","0","0","","","","","","","","","",""
"1314","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","6","6","","","5,0.6","","","0","36475","3","3","1,0.6,5,1.4,1,1.4","1,0.6","1952","0","1,1.4","23191","0","5,0.6,5,1.4,1,1.4,5,1.4,5,0.6","0","3"
"1315","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","7","7","","","1,1.4","","","0","12205","1","2","1,0.6,1,1.4","1,0.6","7329","0","1,1.4","11233","1","1,1.4","0","1"
"1316","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","8","8","","","1,0.6","","","0","59576","3","3","3,1,3,0.6,3,1.4","3,1","13226","0","3,1.4","46217","0","3,0.6,3,1,3,0.6,3,1.4,1,1.4,1,0.6","2","4"
"1317","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","9","9","","","","","","","21126","0","0","","","","","","","","","",""
"1318","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","10","10","","","5,1","","","1","20287","0","1","5,1","5,1","19380","1","5,1","19380","1","1,1,5,1","2","2"
"1319","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","11","11","","","1,1","","","1","10619","0","1","1,1","1,1","9040","1","1,1","9040","1","1,1","1","1"
"1320","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","12","12","","","3,1.4","","","1","25898","0","1","3,1.4","3,1.4","24882","1","3,1.4","24882","1","1,1.4,1,0.6,3,0.6,3,1.4","4","4"
"1321","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","13","13","","","3,0.6","","","1","5884","0","1","3,0.6","3,0.6","4885","1","3,0.6","4885","1","3,0.6","1","1"
"1322","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","14","14","","","","","","","1864","0","0","","","","","","","","","",""
"1323","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","15","15","","","3,1","","","1","42436","0","1","3,1","3,1","41426","1","3,1","41426","1","3,0.6,3,1","2","2"
"1324","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","16","16","","","3,0.6","","","0","41749","1","2","1,0.6,3,0.6","1,0.6","15890","0","3,0.6","40698","1","3,0.6","0","1"
"1325","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","17","17","","","1,1.4","","","1","11605","0","1","1,1.4","1,1.4","10859","1","1,1.4","10859","1","1,1.4","1","1"
"1326","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","18","18","","","","","","","3030","0","0","","","","","","","","","",""
"1327","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","19","19","","","5,0.6","","","1","17093","0","1","5,0.6","5,0.6","16113","1","5,0.6","16113","1","5,0.6","1","1"
"1328","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","20","20","","","3,1","","","1","15837","0","1","3,1","3,1","14769","1","3,1","14769","1","5,0.6,5,1,3,1","3","3"
"1329","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","21","21","","","3,0.6","","","1","167092","0","1","3,0.6","3,0.6","166047","1","3,0.6","166047","1","5,0.6,5,1.4,5,1,3,1,3,1.4,3,0.6","6","6"
"1330","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","22","22","","","5,1.4","","","0","41602","2","3","5,0.6,5,1,5,1.4","5,0.6","32502","0","5,1.4","40101","1","3,0.6,5,0.6,5,1,5,1.4","2","4"
"1331","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Practice","Superimposed","Power Law","23","23","","","","","","","3269","0","0","","","","","","","","","",""
"1332","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","0","0","Text","","","","","","3062","","","","","","","","","","","",""
"1333","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","1","13","Comprehension","3","","2","","0","7792","0","","","","","","","","","","",""
"1334","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","2","8","Recall","3","","3","","1","35246","0","","","","","","","","","","",""
"1335","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","3","1","Recall","0","","0","","1","7287","0","","","","","","","","","","",""
"1336","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","4","5","Recall","0","","0","","1","8096","0","","","","","","","","","","",""
"1337","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","5","15","Comprehension","1","","0","","0","11198","0","","","","","","","","","","",""
"1338","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","6","3","Recall","2","","3","","0","12445","0","","","","","","","","","","",""
"1339","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","7","9","Comprehension","0","","0","","1","30101","0","","","","","","","","","","",""
"1340","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","8","12","Comprehension","1","","2","","0","19670","0","","","","","","","","","","",""
"1341","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","9","16","Comprehension","2","","3","","0","13854","0","","","","","","","","","","",""
"1342","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","10","4","Recall","3","","3","","1","7718","0","","","","","","","","","","",""
"1343","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","11","10","Comprehension","2","","1","","0","11564","0","","","","","","","","","","",""
"1344","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","12","6","Recall","1","","1","","1","16854","0","","","","","","","","","","",""
"1345","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","13","14","Comprehension","3","","1","","0","3992","0","","","","","","","","","","",""
"1346","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","14","11","Comprehension","0","","3","","0","7432","0","","","","","","","","","","",""
"1347","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","15","7","Recall","2","","2","","1","9480","0","","","","","","","","","","",""
"1348","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Test","Superimposed","Power Law","16","2","Recall","1","","0","","0","8543","0","","","","","","","","","","",""
"1349","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","0","","","","","","","","4695","","","","","","","","","","","",""
"1350","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","1","","","","","","this study was interesting","","17235","1","","","","","","","","","","",""
"1351","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","2","","","","","4","","","7786","0","","","","","","","","","","",""
"1352","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","3","","","","","2","","","5842","0","","","","","","","","","","",""
"1353","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","4","","","","","2","","","7354","1","","","","","","","","","","",""
"1354","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","5","","","","","0","","","3162","0","","","","","","","","","","",""
"1355","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","6","","","","","1","","","4482","0","","","","","","","","","","",""
"1356","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","7","","","","","2","","","15098","0","","","","","","","","","","",""
"1357","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","8","","","","","","radio 1","","10202","0","","","","","","","","","","",""
"1358","NONTURK611296647","false","forced","0","Superimposed","Separated first","1","2014/3/28 5 14:57","2014/3/28 5 15:25","28.3","Background","","","9","","","","","","27","","10482","0","","","","","","","","","","",""
"1359","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Introduction","","","0","","","","","","","","21142","","","","","","","","","","","",""
"1360","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","0","","","","","","","","14757","","","","","","","","","","","",""
"1361","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","1","","","","","","","","33286","","","","","","","","","","","",""
"1362","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","2","","","","","","","","22814","","","","","","","","","","","",""
"1363","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","3","","","","","","","","30641","","","","","","","","","","","",""
"1364","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","4","","","","","","","","33071","","","","","","","","","","","",""
"1365","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Binomial","5","","","","","","","","26843","","","","","","","","","","","",""
"1366","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","0","0","","","","","","","60825","0","0","","","","","","","","20,0.25,20,0.25,20,0.25,20,0.25,20,0.25,20,0.25,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5,20,0.5,40,0.5,40,0.5,40,0.5,40,0.5","",""
"1367","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","1","1","","","100,0.25","","","1","43614","0","1","100,0.25","100,0.25","39131","1","100,0.25","39131","1","20,0.25,40,0.25,100,0.25","3","3"
"1368","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","2","2","","","20,0.75","","","1","39072","0","1","20,0.75","20,0.75","33423","1","20,0.75","33423","1","20,0.5,20,0.75","2","2"
"1369","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","3","3","","","","","","","39945","0","0","","","","","","","","","",""
"1370","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","4","4","","","40,0.5","","","1","26889","0","1","40,0.5","40,0.5","17929","1","40,0.5","17929","1","40,0.25,40,0.5","2","2"
"1371","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","5","5","","","","","","","15557","0","0","","","","","","","","","",""
"1372","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","6","6","","","20,0.75","","","1","50301","0","1","20,0.75","20,0.75","47953","1","20,0.75","47953","1","20,0.75,40,0.75,40,0.75,40,0.75,40,0.75,40,0.75,40,0.75,40,0.75,100,0.75,40,0.75,20,0.75,20,0.5,20,0.75","13","13"
"1373","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","7","7","","","20,0.5","","","0","78933","2","3","20,0.25,20,0.25,20,0.5","20,0.25","29625","0","20,0.5","76921","1","20,0.5,40,0.5,100,0.5,40,0.5,40,0.5,20,0.5,20,0.25,20,0.25,20,0.25,40,0.25,40,0.5,40,0.25,100,0.25,100,0.25,100,0.25,40,0.25,40,0.5,40,0.75,20,0.75,40,0.75,40,0.25,40,0.5,20,0.5","7","23"
"1374","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","8","8","","","40,0.5","","","1","13471","0","1","40,0.5","40,0.5","12219","1","40,0.5","12219","1","20,0.5,40,0.5","2","2"
"1375","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","9","9","","","100,0.5","","","1","9839","0","1","100,0.5","100,0.5","8676","1","100,0.5","8676","1","20,0.5,100,0.5","2","2"
"1376","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","10","10","","","100,0.25","","","1","15048","0","1","100,0.25","100,0.25","14090","1","100,0.25","14090","1","20,0.25,20,0.25,40,0.25,100,0.25","4","4"
"1377","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","11","11","","","100,0.75","","","1","14876","0","1","100,0.75","100,0.75","13904","1","100,0.75","13904","1","20,0.75,100,0.75,40,0.75,100,0.75","4","4"
"1378","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","12","12","","","100,0.5","","","1","45792","0","1","100,0.5","100,0.5","44803","1","100,0.5","44803","1","100,0.25,100,0.75,100,0.5,100,0.5,100,0.25,40,0.25,40,0.25,20,0.25,100,0.25,100,0.25,100,0.25,100,0.5,100,0.75,100,0.5,100,0.25,100,0.5","16","16"
"1379","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","13","13","","","","","","","13879","0","0","","","","","","","","","",""
"1380","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","14","14","","","20,0.25","","","0","86870","3","3","20,0.5,20,0.5,40,0.25","20,0.5","35115","0","40,0.25","67459","0","100,0.25,20,0.25,20,0.5,20,0.75,20,0.25,20,0.5,20,0.75,20,0.5,40,0.5,40,0.25,100,0.25,40,0.25,40,0.5,40,0.75,40,0.25,100,0.25,40,0.25,20,0.25,20,0.25","8","17"
"1381","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","15","15","","","20,0.75","","","1","42703","0","1","20,0.75","20,0.75","41180","1","20,0.75","41180","1","20,0.75,100,0.75,40,0.75,20,0.75,20,0.75,20,0.5,20,0.75,40,0.75,100,0.75,20,0.75","10","10"
"1382","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","16","16","","","100,0.75","","","1","32053","0","1","100,0.75","100,0.75","30849","1","100,0.75","30849","1","20,0.75,100,0.75,40,0.75,20,0.75,100,0.75","5","5"
"1383","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","17","17","","","40,0.25","","","1","19931","0","1","40,0.25","40,0.25","18791","1","40,0.25","18791","1","40,0.25,40,0.5,40,0.75,40,0.25","4","4"
"1384","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","18","18","","","40,0.75","","","1","20173","0","1","40,0.75","40,0.75","19008","1","40,0.75","19008","1","40,0.25,40,0.75,40,0.5,40,0.75","4","4"
"1385","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","19","19","","","20,0.5","","","1","21817","0","1","20,0.5","20,0.5","20789","1","20,0.5","20789","1","20,0.5,40,0.5,100,0.5,20,0.5","4","4"
"1386","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","20","20","","","100,0.25","","","1","18388","0","1","100,0.25","100,0.25","17344","1","100,0.25","17344","1","40,0.25,100,0.25","2","2"
"1387","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Superimposed","Binomial","21","21","","","","","","","16229","0","0","","","","","","","","","",""
"1388","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","0","0","Text","","","","","","10609","","","","","","","","","","","",""
"1389","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","1","9","Comprehension","3","","0","","0","14465","0","","","","","","","","","","",""
"1390","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","2","5","Recall","0","","0","","1","18605","0","","","","","","","","","","",""
"1391","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","3","6","Recall","1","","1","","1","13239","0","","","","","","","","","","",""
"1392","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","4","2","Recall","1","","1","","1","15302","0","","","","","","","","","","",""
"1393","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","5","4","Recall","3","","3","","1","9090","0","","","","","","","","","","",""
"1394","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","6","11","Comprehension","0","","0","","1","40246","0","","","","","","","","","","",""
"1395","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","7","13","Comprehension","1","","1","","1","20109","0","","","","","","","","","","",""
"1396","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","8","1","Recall","0","","0","","1","9042","0","","","","","","","","","","",""
"1397","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","9","7","Recall","2","","2","","1","9498","0","","","","","","","","","","",""
"1398","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","10","14","Comprehension","2","","0","","0","40394","0","","","","","","","","","","",""
"1399","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","11","3","Recall","2","","2","","1","15342","0","","","","","","","","","","",""
"1400","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","12","12","Comprehension","2","","3","","0","36981","0","","","","","","","","","","",""
"1401","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","13","15","Comprehension","3","","2","","0","16824","0","","","","","","","","","","",""
"1402","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","14","16","Comprehension","0","","1","","0","33879","0","","","","","","","","","","",""
"1403","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","15","8","Recall","3","","3","","1","11024","0","","","","","","","","","","",""
"1404","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Test","Superimposed","Binomial","16","10","Comprehension","1","","0","","0","54261","0","","","","","","","","","","",""
"1405","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","0","","","","","","","","5574","","","","","","","","","","","",""
"1406","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","1","","","","","","","","11475","","","","","","","","","","","",""
"1407","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","2","","","","","","","","26299","","","","","","","","","","","",""
"1408","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","3","","","","","","","","20375","","","","","","","","","","","",""
"1409","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","4","","","","","","","","22621","","","","","","","","","","","",""
"1410","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","5","","","","","","","","44090","","","","","","","","","","","",""
"1411","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Tutorial","","Power Law","6","","","","","","","","36484","","","","","","","","","","","",""
"1412","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","0","0","","","","","","","11456","0","0","","","","","","","","","",""
"1413","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","1","1","","","5,0.6","","","1","28670","0","1","5,0.6","5,0.6","27491","1","5,0.6","27491","1","3,0.6,5,0.6","2","2"
"1414","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","2","2","","","1,1.4","","","1","19429","0","1","1,1.4","1,1.4","18471","1","1,1.4","18471","1","1,1,1,1.4","2","2"
"1415","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","3","3","","","","","","","26079","0","0","","","","","","","","","",""
"1416","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","4","4","","","3,1.4","","","1","16381","0","1","3,1.4","3,1.4","15337","1","3,1.4","15337","1","3,0.6,3,1,3,1.4","3","3"
"1417","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","5","5","","","","","","","9705","0","0","","","","","","","","","",""
"1418","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","6","6","","","5,0.6","","","0","45768","1","2","5,1.4,5,0.6","5,1.4","28426","0","5,0.6","44594","1","5,0.6,5,1,5,1.4,3,1.4,5,1.4,5,1,5,0.6","5","7"
"1419","NONTURK306825390","false","forced","3","Superimposed","Superimposed first","0","2014/3/28 5 14:57","2014/3/28 5 15:42","44.78","Practice","Separated","Power Law","7","7","","","1,1.4","","","1","15874","0","1","1,1.4","1,1.4","14855","1","1,1.4","14855","1","3,0.6,3,1,3,1.4,1,1.4","4","4"
